species,isothermality,precip_seasonality,solar_radiation,soil_pH
ruficalyx,67.8511123657227,61,14252.4169921875,40.9186744689941
ruficalyx,68.6742324829102,64,15615.8330078125,51
ruficalyx,84.1137008666992,66,17020.25,50.0391578674316
ruficalyx,89.680778503418,34,17001.333984375,51.4578323364258
ruficalyx,81.3855590820312,52,15744.6669921875,44.0271072387695
ruficalyx,78.1361236572266,54,13714.8330078125,40.9608421325684
ruficalyx,79.7379455566406,57,16361.6669921875,46.171688079834
ruficalyx,80.9362411499023,48,16463.25,45
ruficalyx,75.5176467895508,63,13811.25,43.6114463806152
ruficalyx,84.9295883178711,65,15423.25,44.2138557434082
ruficalyx,89.4386825561523,22,14106.8330078125,44
ruficalyx,82.9236373901367,60,15290.9169921875,45.524097442627
ruficalyx,86.2147598266602,39,16236.25,49.5271072387695
ruficalyx,83.6887588500977,16,13197.8330078125,44
ruficalyx,83.4361419677734,54,15698.9169921875,47.8584327697754
ruficalyx,70.0942916870117,69,14324.9169921875,48.4518089294434
ruficalyx,85.208625793457,37,13894.9169921875,39.9337348937988
ruficalyx,76.4589691162109,45,15479,47
ruficalyx,83.7216186523438,19,13457.9169921875,45
ruficalyx,83.2762680053711,39,16309.5830078125,46
ruficalyx,71.9101715087891,72,16126.25,47.3554229736328
ruficalyx,82.5169830322266,52,15779.4169921875,45.1265068054199
ruficalyx,70.1189498901367,66,13872.1669921875,50
ruficalyx,89.9084854125977,21,14761.6669921875,43.8945770263672
ruficalyx,90.2320861816406,21,14965.0830078125,44
ruficalyx,70.6563568115234,66,14080.5830078125,40.8102416992188
ruficalyx,89.1812515258789,35,15384.5830078125,41.8584327697754
ruficalyx,78.4061889648438,50,13731,40
ruficalyx,80.0435562133789,34,14770.75,45.4156608581543
ruficalyx,78.5003280639648,55,13667.3330078125,41
ruficalyx,71.6526565551758,53,15167.25,54
ruficalyx,76.5999069213867,70,16916.083984375,50.9126510620117
ruficalyx,78.9540786743164,44,13595.8330078125,45.0451812744141
ruficalyx,69.4387359619141,74,14398.1669921875,44.4548187255859
ruficalyx,81.4166030883789,31,13347.3330078125,41.2198791503906
ruficalyx,80.696159362793,45,14125.5830078125,40.716869354248
ruficalyx,77.7795562744141,41,13674.9169921875,43.0090370178223
ruficalyx,72.147346496582,63,14589.0830078125,44.1114463806152
ruficalyx,80.5141220092773,52,16072.0830078125,44.0632514953613
ruficalyx,89.4295120239258,27,14916.1669921875,49.0451812744141
ruficalyx,81.1934127807617,49,13499.9169921875,41
ruficalyx,69.361328125,68,14364.5830078125,48
ruficalyx,85.0138931274414,22,13628.75,43
ruficalyx,79.8840103149414,37,13384.5,41
ruficalyx,74.8239669799805,60,16537.416015625,45.475902557373
ruficalyx,73.5417633056641,62,15181.0830078125,49.0090370178223
ruficalyx,72.7490615844727,56,13751.3330078125,45
ruficalyx,84.669792175293,22,13705,42.8253021240234
ruficalyx,80.016716003418,74,14953,44
ruficalyx,74.6864395141602,76,17054.166015625,49
ruficalyx,78.9769744873047,70,14924,47.5993957519531
ruficalyx,67.0193405151367,69,14941.25,45.2620468139648
ruficalyx,89.7794647216797,46,15110.3330078125,42
ruficalyx,81.696907043457,60,17169,50
ruficalyx,70.0136184692383,75,14280.1669921875,44.3945770263672
ruficalyx,80.8823547363281,50,16274.9169921875,47.9548187255859
ruficalyx,74.6084747314453,43,14351.5,49.7801208496094
ruficalyx,83.8182907104492,45,15314.25,44.8915672302246
ruficalyx,80.6783294677734,49,17839.583984375,46.4427719116211
ruficalyx,72.506103515625,67,15427.25,47.5963859558105
ruficalyx,89.1850051879883,22,14248.0830078125,42.0813255310059
ruficalyx,81.7751235961914,20,13228.4169921875,46.6596374511719
ruficalyx,89.7900009155273,25,14307.25,41
ruficalyx,75.8728637695312,58,14194.1669921875,52.3704833984375
ruficalyx,72.4973297119141,74,15689.8330078125,48.716869354248
ruficalyx,79.720832824707,69,16428,47.8493957519531
ruficalyx,69.1103515625,59,14254.9169921875,50.352409362793
ruficalyx,88.3741836547852,13,13419.8330078125,48.274097442627
ruficalyx,78.9791946411133,71,14951.4169921875,47
ruficalyx,89.1619186401367,12,13532.4169921875,46.7409629821777
ruficalyx,75.1681365966797,62,17540.166015625,45.4608421325684
ruficalyx,79.2082977294922,48,17468.083984375,46.8373489379883
ruficalyx,67.0666809082031,70,14470.25,45.3222885131836
ruficalyx,70.5604705810547,73,14894.5830078125,50
ruficalyx,85.2161178588867,14,13368,44
ruficalyx,67.1915054321289,68,14365,42
ruficalyx,83.1899719238281,69,16019.5,49.8042182922363
ruficalyx,66.7224426269531,56,15466.3330078125,52.1295166015625
ruficalyx,77.0060195922852,62,16571.75,48.0903625488281
ruficalyx,72.5301208496094,72,15427.3330078125,49.9427719116211
ruficalyx,83.3044204711914,47,15661.6669921875,49.602409362793
ruficalyx,77.9696044921875,48,16217.1669921875,51.4186744689941
ruficalyx,82.9103698730469,39,13823.5830078125,43.6054229736328
ruficalyx,87.6416168212891,16,13278.5830078125,45.7981910705566
ruficalyx,73.3199768066406,62,14495.5830078125,41
ruficalyx,83.7126235961914,45,14431.25,42
ruficalyx,87.1125259399414,34,15410.4169921875,41
ruficalyx,82.235954284668,50,16031.25,48.2590370178223
ruschiana,61.6663055419922,50,17814.916015625,68
ruschiana,53.9352645874023,49,17366.583984375,66.0361480712891
ruschiana,63.7206344604492,84,20852.666015625,80.25
ruschiana,62.4774703979492,56,15233.0830078125,60
ruschiana,68.5347442626953,92,17244.75,63
ruschiana,61.2888946533203,78,18503.166015625,70.8825302124023
ruschiana,48.1977653503418,61,16775.333984375,66.647590637207
ruschiana,56.5606918334961,49,13850.0830078125,53.6656608581543
ruschiana,48.7138786315918,38,16936,64.5451812744141
ruschiana,65.7293853759766,64,15214,59
ruschiana,46.4327163696289,7,16200,62
ruschiana,51.5862045288086,76,17027.416015625,67
ruschiana,65.16162109375,98,18950,70.8644561767578
ruschiana,67.5810470581055,115,17689.083984375,67.490966796875
ruschiana,66.7616958618164,56,17677,68.4307250976562
ruschiana,51.3585968017578,87,16356.3330078125,65.2981948852539
ruschiana,50.4846343994141,51,16846.75,75.9608459472656
ruschiana,49.8992156982422,96,16517.5,68.5271072387695
ruschiana,53.0956192016602,77,16891.833984375,68
ruschiana,45.5263862609863,25,16703.833984375,66.1867446899414
ruschiana,63.0547370910645,105,21419.166015625,78
ruschiana,48.9803123474121,51,17036.166015625,61.0542182922363
ruschiana,88.5052185058594,84,15538,67.0903625488281
ruschiana,70.8281173706055,111,17770.666015625,67.6656646728516
ruschiana,53.9503059387207,72,17091.25,67.7259063720703
ruschiana,58.124153137207,84,16020.8330078125,60
ruschiana,69.439811706543,74,16041.75,64.9548187255859
ruschiana,67.138786315918,70,18006.583984375,78.5421676635742
ruschiana,63.2845230102539,123,18923,75
ruschiana,62.4648895263672,87,20632.333984375,78.7078323364258
ruschiana,59.0377960205078,105,20449.166015625,76
ruschiana,65.3281707763672,100,16447.5,69.4548187255859
ruschiana,47.073356628418,18,16484.416015625,60.4066276550293
ruschiana,58.7330322265625,87,18574,71.852409362793
ruschiana,70.0940017700195,87,16452.666015625,61
ruschiana,68.5616226196289,68,14688.9169921875,56.8042182922363
ruschiana,62.2134666442871,55,14675.8330078125,57.8734931945801
ruschiana,68.1281967163086,106,16845.666015625,72.9638519287109
ruschiana,80.8816070556641,84,11975.8330078125,56.9548187255859
ruschiana,49.071159362793,30,16649.5,66.861442565918
ruschiana,50.2952651977539,59,17287.083984375,64.1084365844727
ruschiana,71.1281585693359,39,17181.083984375,67.5030136108398
ruschiana,49.251392364502,52,17116.583984375,67.7981948852539
ruschiana,50.0525512695312,92,16826.666015625,64
ruschiana,50.518856048584,66,17033.25,66.0512084960938
ruschiana,50.9000053405762,64,17003.416015625,69.8734970092773
ruschiana,53.175968170166,97,16235.4169921875,72.6174697875977
ruschiana,48.7868194580078,34,16887.583984375,61
ruschiana,64.6399154663086,65,18276.75,71.5963821411133
ruschiana,63.2080421447754,56,15531.4169921875,64
ruschiana,64.9766693115234,112,21112.333984375,80.4608459472656
ruschiana,69.4030532836914,90,17997.25,70.1716842651367
ruschiana,65.3170547485352,57,16095.1669921875,62.7409629821777
ruschiana,45.8060455322266,74,17693.083984375,82
ruschiana,50.6426849365234,63,16996,70.1415634155273
ruschiana,68.6673278808594,65,18118.166015625,72.906623840332
ruschiana,68.375846862793,86,18625.416015625,75.8795166015625
ruschiana,61.7830467224121,53,15760.5830078125,63.2680740356445
ruschiana,64.8051071166992,72,19113.5,69.093376159668
ruschiana,63.2577514648438,61,15137.9169921875,59.3584327697754
ruschiana,46.4224853515625,23,16625.333984375,64.4036178588867
ruschiana,63.3203010559082,121,21438.75,78
ruschiana,71.4359893798828,93,18160.666015625,67.343376159668
ruschiana,86.0251083374023,66,15188.5830078125,76.8493957519531
ruschiana,87.5673370361328,87,14999.25,68.3734970092773
ruschiana,52.1433372497559,66,17122.25,62.4066276550293
ruschiana,48.1875839233398,84,17368.333984375,73.3343353271484
ruschiana,53.7911376953125,53,17273,63.5150604248047
ruschiana,52.0763244628906,82,16841.333984375,60.5602416992188
ruschiana,52.3124694824219,62,17592.166015625,76
ruschiana,77.6134872436523,138,15910.1669921875,81.9939727783203
ruschiana,75.8261260986328,77,15817.1669921875,63.1415672302246
ruschiana,50.9735488891602,31,17579.833984375,69.2439727783203
ruschiana,47.9314880371094,82,16829.916015625,69
ruschiana,63.5985565185547,133,17044.5,80.4487915039062
ruschiana,47.1859817504883,36,16888.75,61
ruschiana,59.4299774169922,56,14223.5,55
ruschiana,50.7173309326172,87,16496.833984375,66.0331344604492
ruschiana,77.4373779296875,67,15202.9169921875,64
ruschiana,65.9110336303711,66,17839.666015625,78.0903625488281
ruschiana,50.2576141357422,89,16756.666015625,65.7138519287109
ruschiana,68.2709884643555,186,19768.583984375,82.0391540527344
ruschiana,61.5600852966309,57,15857.75,68.2319259643555
ruschiana,61.3213653564453,55,17880.833984375,65.8765029907227
ruschiana,69.849609375,61,17625.25,67.6777114868164
ruschiana,73.9182739257812,157,19021.333984375,78.5240936279297
ruschiana,54.7238731384277,92,18074.083984375,79
ruschiana,88.4121322631836,86,15889.5,72.3313217163086
ruschiana,46.1222267150879,71,16949.916015625,83
ruschiana,53.5262756347656,109,16382.0830078125,72.8253021240234
ruschiana,52.258731842041,94,17633.916015625,68.8072280883789
ruschiana,48.5510063171387,27,16799.5,64.2048187255859
ruschiana,53.1388473510742,63,17149.333984375,67.7168655395508
ruschiana,62.0730056762695,92,20689.416015625,76.102409362793
ruschiana,49.123966217041,61,16879.916015625,65
ruschiana,54.0442771911621,60,17246.916015625,64
ruschiana,63.4434280395508,64,15430.5830078125,59
ruschiana,52.3944854736328,59,17346.583984375,70.7560272216797
ruschiana,69.1629867553711,84,16155.5830078125,67.0150604248047
ruschiana,58.5605545043945,148,17514.75,79.1897583007812
sclerophylla,47.0852966308594,86,16936.25,79
sclerophylla,69.1762008666992,86,17346.5,58.3162651062012
sclerophylla,78.4160842895508,86,17273.25,62
sclerophylla,72.5680160522461,92,16859.25,66.3403625488281
sclerophylla,67.3151779174805,85,15749,53.3463859558105
sclerophylla,61.1362800598145,56,16225.3330078125,68
sclerophylla,51.0988159179688,65,16922.916015625,69.6204833984375
sclerophylla,69.9704513549805,72,14849.6669921875,63.9066276550293
sclerophylla,54.6524353027344,96,17925.583984375,76
sclerophylla,68.8946228027344,61,17826.916015625,69.843376159668
sclerophylla,69.3268661499023,77,16353.5,67
sclerophylla,62.8787879943848,66,15329,56
sclerophylla,62.0167961120605,37,17046.583984375,65.3403625488281
sclerophylla,83.4939727783203,132,16750.666015625,79
sclerophylla,59.0426902770996,83,15778.5,60
sclerophylla,53.3358497619629,88,16664.666015625,72.7379531860352
sclerophylla,49.3113098144531,83,16942.75,82
sclerophylla,72.3207550048828,86,17029.083984375,71.1777114868164
sclerophylla,73.7547912597656,85,16211.9169921875,51.9066276550293
sclerophylla,62.9056015014648,58,15153.75,57.4578323364258
sclerophylla,75.0103073120117,99,17212.333984375,58.9698791503906
sclerophylla,70.3849639892578,110,17362.333984375,70.3554229736328
sclerophylla,69.2829284667969,86,16622.083984375,55.7319259643555
sclerophylla,67.6552581787109,53,18156.5,73.6897583007812
sclerophylla,73.2012557983398,88,16978.083984375,64
sclerophylla,63.422248840332,55,15507.75,58.6415672302246
sclerophylla,69.5678939819336,51,18221.083984375,73.0692749023438
sclerophylla,70.4033355712891,92,17954.416015625,65.2740936279297
sclerophylla,59.130916595459,94,15427.6669921875,78
sclerophylla,57.4534111022949,72,16161.8330078125,71
sclerophylla,63.1627159118652,57,15527.5830078125,61.4186744689941
sclerophylla,67.9032745361328,39,17604.583984375,67
sclerophylla,57.3865356445312,83,16510.5,57.6174697875977
sclerophylla,69.5694274902344,81,17364.333984375,65.7620468139648
sclerophylla,70.2485275268555,93,17172.75,58.8343391418457
sclerophylla,74.5662307739258,78,17254.083984375,62.4006042480469
sclerophylla,76.9164733886719,69,16230.25,62.2379531860352
sclerophylla,65.5319671630859,87,18789.666015625,61.9548187255859
sclerophylla,63.0985527038574,57,15611.6669921875,61.5873489379883
sclerophylla,72.8977813720703,81,17202.5,64
sclerophylla,63.5110244750977,64,15236.6669921875,56
sclerophylla,70.541877746582,86,16175.6669921875,50
sclerophylla,69.3868865966797,92,17329.083984375,67
sclerophylla,49.1646461486816,86,16157.75,72.2259063720703
sclerophylla,55.6733360290527,65,17043.833984375,67.5120468139648
sclerophylla,62.8333969116211,61,15193.9169921875,56.930721282959
sclerophylla,67.102424621582,77,15381.0830078125,55
sclerophylla,66.8859634399414,88,16171.6669921875,64.1506042480469
sclerophylla,69.7671051025391,91,16412.25,61.966869354248
sclerophylla,71.7801361083984,58,18088.666015625,72
sclerophylla,73.428352355957,50,18092.75,70.8644561767578
sclerophylla,60.8424835205078,107,18211.166015625,74.9096374511719
sclerophylla,58.6064071655273,67,16263.6669921875,71.9819259643555
sclerophylla,67.4136428833008,38,15777.3330078125,58.4066276550293
sclerophylla,67.2477035522461,89,18375.25,60.0451812744141
sclerophylla,50.9750785827637,79,17623.333984375,77.4608459472656
sclerophylla,74.7000427246094,54,18039,70.4608459472656
sclerophylla,62.6460304260254,59,15538.1669921875,59.6295166015625
sclerophylla,46.5965843200684,80,17269.916015625,71.3343353271484
sclerophylla,55.804069519043,111,16576.25,73.3584365844727
sclerophylla,62.7169799804688,56,15562.6669921875,61.7018089294434
sclerophylla,68.7306365966797,92,17000.333984375,57.1927719116211
sclerophylla,78.6937942504883,59,15539.5,59.5632514953613
sclerophylla,68.4700775146484,93,18373.666015625,72
sclerophylla,70.9353179931641,95,17027.75,55.9909629821777
sclerophylla,68.8874435424805,84,16901.333984375,55
sclerophylla,70.9016418457031,51,18338.166015625,72.9307250976562
sclerophylla,71.1007843017578,82,16925.666015625,58
sclerophylla,64.9634094238281,67,15096.9169921875,55
sclerophylla,63.4814720153809,52,15330.0830078125,56.8765068054199
sclerophylla,62.6545181274414,59,15415.0830078125,57.0030136108398
sclerophylla,70.5814514160156,93,16989.666015625,60.1596374511719
sclerophylla,75.5224609375,96,17565.083984375,59.5150604248047
sclerophylla,73.349853515625,102,17690.5,67
sclerophylla,63.3531837463379,56,15285.4169921875,65.1144561767578
sclerophylla,56.7335777282715,107,16791.416015625,66.5873489379883
sclerophylla,61.9169960021973,56,16119.5,63.7981910705566
sclerophylla,52.1847496032715,83,16351.75,60
sclerophylla,79.3918380737305,67,15043.3330078125,67.509033203125
sclerophylla,86.3430328369141,57,14164.1669921875,67.5210876464844
sclerophylla,75.8413925170898,90,17534.416015625,59
sclerophylla,60.4857215881348,85,15619.3330078125,64.0391540527344
sclerophylla,68.2661743164062,70,15085.75,56
sclerophylla,80.3519134521484,79,16061.5830078125,59.716869354248
sclerophylla,79.6568756103516,89,12002,59
sclerophylla,60.5092658996582,82,15863.25,59.5602416992188
sclerophylla,71.7556686401367,112,18136.833984375,67.6716842651367
sclerophylla,68.6139144897461,40,17269.166015625,67
sclerophylla,71.8295135498047,92,17178.583984375,63.8825302124023
sclerophylla,53.1949310302734,96,16441.333984375,67.9608459472656
sclerophylla,58.0675926208496,37,16962.916015625,78.6686782836914
sclerophylla,71.3201065063477,84,16351.8330078125,56.1596374511719
sclerophylla,78.8520812988281,88,17487.083984375,61
sclerophylla,68.1167907714844,87,15973.75,54
sclerophylla,68.2073822021484,33,16062.75,60
sclerophylla,70.4298934936523,60,18121.666015625,72.9728927612305
sclerophylla,71.3687438964844,83,17518.583984375,58
sclerophylla,76.8667984008789,85,17004.333984375,58.6084327697754
sclerophylla,64.3744812011719,86,20274.083984375,79.3584365844727
sclerophylla,70.1433563232422,92,17288,56
secundiflora,82.8259887695312,61,15229.25,44.7379531860352
secundiflora,79.4407119750977,46,13817.4169921875,40
secundiflora,76.943473815918,63,14547.9169921875,43
secundiflora,82.218505859375,57,17066.833984375,46
secundiflora,82.5933685302734,40,13477.3330078125,41
secundiflora,88.7227172851562,27,14532.8330078125,41.225902557373
secundiflora,89.2165908813477,35,15845.25,40.533130645752
secundiflora,87.8437271118164,33,15125,41
secundiflora,89.159912109375,37,15665.5830078125,40.4367485046387
secundiflora,76.6962738037109,54,14981.9169921875,41
secundiflora,82.4727783203125,61,16064.6669921875,47.7801208496094
secundiflora,86.4738311767578,29,13991.75,41.569278717041
secundiflora,89.4573516845703,41,15379.25,42.6234931945801
secundiflora,85.3979034423828,48,15910.5830078125,45
secundiflora,85.3801651000977,40,14925.3330078125,41
secundiflora,70.2493286132812,73,14184.1669921875,43
secundiflora,88.0680313110352,27,14776.8330078125,42.6295166015625
secundiflora,81.7763824462891,43,13739.25,41
secundiflora,77.037971496582,65,14637.8330078125,43
secundiflora,80.2731475830078,65,15021.8330078125,46
secundiflora,80.2609405517578,59,16257.4169921875,46
secundiflora,79.8329086303711,49,13650.3330078125,38.1867485046387
secundiflora,94.5116806030273,38,15166.0830078125,48
secundiflora,82.061767578125,44,15512.75,41.0542182922363
secundiflora,82.1260070800781,43,15264.3330078125,41.1415672302246
secundiflora,79.0822448730469,52,13689.5,42.9819259643555
secundiflora,74.3008270263672,61,14627.3330078125,43.1837348937988
secundiflora,81.2717895507812,118,17931.25,54.4186744689941
secundiflora,80.7645111083984,72,16324.3330078125,46
secundiflora,83.6629257202148,43,14030.8330078125,42
secundiflora,79.6637649536133,54,14777.9169921875,41
secundiflora,81.3611145019531,75,16303.4169921875,51.3644561767578
secundiflora,85.2519378662109,40,15336.6669921875,44.5030136108398
secundiflora,89.2594299316406,36,16675.916015625,44
secundiflora,73.5918121337891,62,14628.1669921875,42.8042182922363
secundiflora,83.2611694335938,78,16626.416015625,50.1536140441895
secundiflora,81.2789001464844,60,17177.416015625,46
secundiflora,81.9458160400391,78,15029.5,46.8855438232422
secundiflora,84.6999664306641,64,16374.25,50.7439765930176
secundiflora,81.4293060302734,42,13800.6669921875,41.2921676635742
secundiflora,85.1531448364258,36,13946.0830078125,41
secundiflora,89.0709457397461,34,15043.8330078125,41.9246978759766
secundiflora,80.3964614868164,71,15020.8330078125,47.7439765930176
secundiflora,75.6580123901367,107,17631,52
secundiflora,75.3052520751953,61,13827.5830078125,42.5722885131836
secundiflora,83.4692459106445,70,15993.0830078125,49.3343391418457
secundiflora,83.9601211547852,50,15646.75,45
secundiflora,85.9921340942383,82,15492.5830078125,46.0933723449707
secundiflora,72.7787933349609,61,13964,41
secundiflora,73.0692749023438,61,14072.4169921875,42
secundiflora,80.7782821655273,58,16231.0830078125,43
secundiflora,79.8351745605469,69,14774.5830078125,44.102409362793
secundiflora,77.724967956543,43,13626.4169921875,41.0421676635742
secundiflora,86.4450759887695,68,17107.416015625,49.0481910705566
secundiflora,81.5548400878906,45,13559.0830078125,40.8463859558105
secundiflora,78.6903991699219,57,15721.3330078125,40.8463859558105
secundiflora,88.5655746459961,38,14302.4169921875,42.6054229736328
secundiflora,82.8272705078125,86,15620.3330078125,49.397590637207
secundiflora,79.3971099853516,87,15750.8330078125,48.466869354248
secundiflora,74.3186569213867,56,13926.1669921875,41
secundiflora,89.9816665649414,26,15104,41
secundiflora,81.6474685668945,69,16285.1669921875,48
secundiflora,85.2178344726562,65,15402.8330078125,45
secundiflora,78.1237335205078,114,17508.666015625,55.6355438232422
secundiflora,76.8576431274414,65,14668.25,44
secundiflora,80.7414321899414,46,13664,39.7921676635742
secundiflora,82.5060958862305,40,13579.25,42
secundiflora,75.3181686401367,60,13879.3330078125,40.3313255310059
secundiflora,74.3178024291992,58,13776.6669921875,42.7680740356445
secundiflora,78.3311004638672,55,14537.5,42
secundiflora,72.7533721923828,63,14519.4169921875,41.828311920166
secundiflora,87.2456130981445,39,15673.1669921875,41.5210838317871
secundiflora,82.9791717529297,59,15220.6669921875,44
secundiflora,71.460807800293,62,13940.25,42
secundiflora,82.8151702880859,39,14281.1669921875,41.5030136108398
secundiflora,90.381721496582,55,14419.75,51.8885536193848
secundiflora,79.8666076660156,47,16537.5,41
secundiflora,86.138786315918,61,16915.166015625,43
secundiflora,82.5663681030273,46,13971.25,40.2801208496094
secundiflora,81.7332992553711,47,13460.9169921875,41.0632514953613
secundiflora,71.667106628418,64,14131.6669921875,39.8885536193848
secundiflora,78.152587890625,83,15714.5,49.430721282959
secundiflora,81.230094909668,80,16936.083984375,51
secundiflora,82.70068359375,79,16172.3330078125,45
secundiflora,87.5965270996094,39,16044.0830078125,43.1987953186035
secundiflora,86.9806976318359,55,15336.6669921875,47
secundiflora,73.1528625488281,54,14062.5,39
secundiflora,88.8969650268555,33,15343.8330078125,43.4427719116211
secundiflora,78.000114440918,59,14554.8330078125,41.4789161682129
secundiflora,84.5206604003906,59,17239.833984375,47
secundiflora,71.0096969604492,64,14164.9169921875,40.1174697875977
secundiflora,85.7221450805664,68,17023.083984375,52
secundiflora,76.8303070068359,62,14875.6669921875,39.352409362793
secundiflora,74.1806945800781,59,13910.6669921875,41.4156608581543
secundiflora,83.2546005249023,59,15296.0830078125,43.7680740356445
secundiflora,74.8494491577148,81,15539,47.3463859558105
secundiflora,85.0457534790039,44,15918.0830078125,42.4246978759766
secundiflora,86.8907928466797,47,17687.666015625,43.3463859558105
secundiflora,79.8781280517578,49,15758.5,41.0030136108398
secundiflora,82.7983703613281,33,13777.25,40.921688079834
serialis,66.8779754638672,65,21337.916015625,83.1656646728516
serialis,69.2602233886719,82,17395.833984375,55
serialis,66.1257934570312,58,18090.333984375,64
serialis,79.1627960205078,73,16091.8330078125,61.7018089294434
serialis,78.8025207519531,61,16793,45.3463859558105
serialis,81.5904922485352,51,15958.5830078125,45.9789161682129
serialis,82.0532684326172,30,13203.0830078125,40.6656608581543
serialis,83.2818832397461,79,16273.75,48.5481910705566
serialis,76.0350570678711,57,13736.6669921875,40.1897583007812
serialis,73.9777374267578,69,17238.833984375,49.2680740356445
serialis,81.5420455932617,60,16461.25,56.0271072387695
serialis,73.277587890625,81,18153.833984375,64.1295166015625
serialis,75.6779632568359,86,19983.75,58.1174697875977
serialis,80.6868591308594,50,16312.6669921875,44.9126510620117
serialis,66.752555847168,70,19467.833984375,61.1445770263672
serialis,80.938591003418,46,13668.9169921875,39.2018089294434
serialis,82.8838500976562,23,12980.75,46
serialis,74.7988739013672,84,17876.083984375,56.75
serialis,83.8193435668945,55,15654.75,47
serialis,82.1672821044922,68,16919.75,52.1867485046387
serialis,82.1908798217773,44,13936.5,39
serialis,79.191291809082,60,16528.166015625,46.2379531860352
serialis,67.071044921875,61,18696.333984375,66.7319259643555
serialis,64.3889923095703,52,18964.666015625,59.4789161682129
serialis,71.4346008300781,59,19515.25,58
serialis,66.4089584350586,60,18591.333984375,73.9849395751953
serialis,83.0785140991211,59,16458.583984375,49
serialis,92.3972091674805,35,17718.5,53.9548187255859
serialis,92.2134017944336,40,17936.25,49.2439765930176
serialis,69.1477890014648,83,17494.583984375,54
serialis,75.2112731933594,95,18254.75,62.6234931945801
serialis,75.5734710693359,57,13768.1669921875,40.1777114868164
serialis,82.34619140625,39,16973.583984375,52.9578323364258
serialis,82.0707092285156,37,13523.1669921875,41.3343391418457
serialis,81.9421234130859,36,13438.25,41.7620468139648
serialis,81.2651214599609,54,16502.666015625,45.716869354248
serialis,81.8597030639648,43,13735.5830078125,41
serialis,75.8462066650391,113,18484.083984375,62.8644561767578
serialis,81.5066680908203,77,17175.333984375,59
serialis,76.1543350219727,87,17664.833984375,62.7530136108398
serialis,67.6068725585938,84,17845.916015625,56.4909629821777
serialis,71.9679794311523,86,17592.916015625,55.7018089294434
serialis,73.9273910522461,56,18750.5,49.0662651062012
serialis,87.7799835205078,52,16052,42
serialis,69.5958633422852,79,17483.083984375,54.5933723449707
serialis,76.2271423339844,63,16219.25,45
serialis,84.2851257324219,91,17780.333984375,59.5210838317871
serialis,81.9390411376953,55,18206.833984375,59.8584327697754
serialis,65.294677734375,62,19522.416015625,68
serialis,84.5881576538086,68,15875.5830078125,46
serialis,85.4378356933594,88,16959,50.8222885131836
serialis,80.8715209960938,37,17967.25,46.9789161682129
serialis,70.5165100097656,84,18382.583984375,62.9066276550293
serialis,78.081916809082,85,16866.75,56.647590637207
serialis,84.0979995727539,29,17290.583984375,49.2981910705566
serialis,80.0144500732422,35,13391.8330078125,41.8825302124023
serialis,78.0226135253906,51,13870.75,41.1777114868164
serialis,78.1788940429688,95,17791.583984375,55.2108421325684
serialis,80.0360794067383,45,18091.416015625,46.5993957519531
serialis,70.2680206298828,71,16836,54
serialis,67.8205108642578,41,18241.75,64.3463821411133
serialis,64.4022827148438,65,18706.916015625,57.180721282959
serialis,66.3029479980469,66,19665.333984375,69
serialis,68.3589935302734,77,17447,53
serialis,83.2126846313477,50,15554.8330078125,45
serialis,77.7816314697266,79,20077.916015625,59.1837348937988
serialis,82.1157836914062,36,13429.9169921875,41
serialis,81.0048065185547,33,18235.583984375,46.0150604248047
serialis,86.7865829467773,35,17210.166015625,44.25
serialis,75.5485534667969,62,18260.75,61.9066276550293
serialis,83.6625823974609,67,18369.333984375,60
serialis,70.9023132324219,51,18165,74
serialis,80.5725479125977,51,16658.333984375,44.0993957519531
serialis,64.3854675292969,58,18220.25,56.5813255310059
serialis,75.0082473754883,89,17843.833984375,58.0572280883789
serialis,66.1334838867188,42,17777.25,59.2710838317871
serialis,77.2350692749023,53,17662,47.3644561767578
serialis,77.7944717407227,83,17856.833984375,52.8463859558105
serialis,76.349739074707,82,20234.916015625,60.2289161682129
serialis,71.4126129150391,90,17672.916015625,60.5662651062012
serialis,74.6376800537109,54,16641.166015625,55.2560234069824
serialis,77.1654281616211,74,16779.833984375,48.0150604248047
serialis,80.2094879150391,45,16394.416015625,46.680721282959
serialis,69.5773315429688,57,19311.25,54.852409362793
serialis,78.6510620117188,66,17560.833984375,58.3945770263672
serialis,91.3937606811523,44,17525.416015625,49.0632514953613
serialis,79.9651565551758,54,13598.3330078125,41
serialis,81.6895370483398,56,18085.5,65.2921676635742
serialis,72.4865417480469,55,19489.25,57.8825302124023
serialis,83.7310028076172,51,13306.6669921875,61.774097442627
serialis,83.0906982421875,61,13963.1669921875,55.9126510620117
serialis,75.6746444702148,96,18252.166015625,62
serialis,71.5357818603516,85,17553.25,54.7650604248047
serialis,78.3115844726562,55,13687.0830078125,40.8704833984375
serialis,68.8298568725586,46,19014.25,60.2801208496094
serialis,82.5417785644531,58,16539,56.2801208496094
serialis,74.6624374389648,59,18664.916015625,61.9156608581543
serialis,85.7735137939453,70,16327.6669921875,44.3403625488281
serialis,77.6861267089844,73,16181.75,53
serialis,71.8874206542969,58,19524.583984375,55.9367485046387
setosociliata,50.6085205078125,90,16484.666015625,59.4909629821777
setosociliata,48.2369918823242,59,16826.333984375,68.611442565918
setosociliata,78.4521560668945,108,11803.3330078125,59.930721282959
